+AF8-id,stop+AF8-name,stop+AF8-lat,stop+AF8-lon,location+AF8-type,parent+AF8-station,zone+AF8-id,wheelchair+AF8-boarding,MFL,BSS,NHSL
8523,Henry Av +ACY- Gates St,40.04023,+AC0-75.213936,,,1,,,,
30743,Henry Av +ACY- Gates St,40.04015,+AC0-75.21422,,,1,,,,
19038,Henry Av +ACY- Gates St +AC0- MBFS,40.041375,+AC0-75.215623,,,1,,,,
8524,Henry Av +ACY- Gates St +AC0- MBNS,40.041653,+AC0-75.216379,,,1,,,,
16012,Henry Av +ACY- Hermit St,40.025931,+AC0-75.203139,,,1,,,,
16529,Henry Av +ACY- Hermit St ,40.025842,+AC0-75.203387,,,1,,,,
8528,Henry Av +ACY- Hermitage St,40.039425,+AC0-75.213146,,,1,,,,
30749,Henry Av +ACY- Hermitage St,40.039487,+AC0-75.212827,,,1,,,,
19703,Henry Av +ACY- Indian Queen Ln +AC0- MBFS,40.01255,+AC0-75.183325,,,1,,,,
16006,Henry Av +ACY- Indian Queen Ln +AC0- MBNS,40.012568,+AC0-75.183172,,,1,,,,
16015,Henry Av +ACY- Jamestown St,40.029613,+AC0-75.206177,,,1,,,,
16526,Henry Av +ACY- Jamestown St,40.029631,+AC0-75.206437,,,1,,,,
8533,Henry Av +ACY- Leverington Av,40.038432,+AC0-75.211683,,,1,,,,
30748,Henry Av +ACY- Leverington Av,40.038512,+AC0-75.211375,,,1,,,,
8534,Henry Av +ACY- Livezey Ln,40.046154,+AC0-75.217891,,,1,,,,
19040,Henry Av +ACY- Livezey Ln,40.0461,+AC0-75.217619,,,1,,,,
16013,Henry Av +ACY- Markle St,40.027173,+AC0-75.204388,,,1,,,,
16528,Henry Av +ACY- Markle St,40.027192,+AC0-75.20466,,,1,,,,
16532,Henry Av +ACY- Midvale Av,40.016987,+AC0-75.188452,,,1,,,,
19704,Henry Av +ACY- Midvale Av ,40.016969,+AC0-75.188263,,,1,,,,
8538,Henry Av +ACY- Palairet Rd,40.054701,+AC0-75.232175,,,1,,,,
30727,Henry Av +ACY- Palairet Rd +AC0- FS,40.054736,+AC0-75.232057,,,1,,,,
19708,Henry Av +ACY- Phila University Dr,40.022532,+AC0-75.194556,,,1,,,,
19709,Henry Av +ACY- Phila University Dr,40.022764,+AC0-75.194461,,,1,,,,
520,Henry Av +ACY- Port Royal Av,40.061151,+AC0-75.236048,,,1,,,,
16009,Henry Av +ACY- Queen Ln,40.015842,+AC0-75.186943,,,1,,,,
16533,Henry Av +ACY- Queen Ln ,40.015878,+AC0-75.187191,,,1,,,,
16016,Henry Av +ACY- Rector St,40.030552,+AC0-75.20686,,,1,,,,
16525,Henry Av +ACY- Rector St ,40.030623,+AC0-75.207155,,,1,,,,
16004,Henry Av +ACY- Roberts Av +AC0- MBFS,40.010055,+AC0-75.180675,,,1,,,,
19707,Henry Av +ACY- Roberts Av +AC0- MBNS,40.008277,+AC0-75.179653,,,1,,,,
19702,Henry Av +ACY- Roberts Av MBNS,40.009867,+AC0-75.18064,,,1,,,,
16011,Henry Av +ACY- School House Ln ,40.020502,+AC0-75.192293,,,1,,,,
16530,Henry Av +ACY- School House Ln ,40.020431,+AC0-75.192542,,,1,,,,
8543,Henry Av +ACY- Seffert St +AC0- FS,40.059579,+AC0-75.235059,,,1,,,,
19041,Henry Av +ACY- Seffert St +AC0- FS,40.059766,+AC0-75.23494,,,1,,,,
514,Henry Av +ACY- Summit Av,40.057827,+AC0-75.233668,,,1,,,,
519,Henry Av +ACY- Summit Av,40.057916,+AC0-75.233455,,,1,,,,
8545,Henry Av +ACY- Valley Av,40.044431,+AC0-75.217884,,,1,,,,
8525,Henry Av +ACY- Valley Green Ct,40.050043,+AC0-75.222018,,,1,,,,
16527,Henry Av +ACY- Walnut Ln ,40.028657,+AC0-75.205731,,,1,,,,
16014,Henry Av +ACY- Wendover,40.02922,+AC0-75.205848,,,1,,,,
8549,Henry Av +ACY- Wigard Av,40.05273,+AC0-75.22777,,,1,,,,
8531,Henry Av +ACY- Wigard Av +AC0- FS,40.052649,+AC0-75.227048,,,1,,,,
8550,Henry Av +ACY- Wises Mill Rd,40.053709,+AC0-75.231244,,,1,,,,
30726,Henry Av +ACY- Wises Mill Rd,40.053771,+AC0-75.230936,,,1,,,,
30437,Heritage Crossing Shopping Ctr +AC0- MB,40.215988,+AC0-75.501362,,,1,,,,
27275,Hertzog Blvd +ACY- Flint Hill Rd,40.090255,+AC0-75.335534,,,1,,,,
27258,Hertzog Blvd +ACY- Flint Hill Rd +AC0- FS,40.090112,+AC0-75.335451,,,1,,,,
30443,Hickory Rd +ACY- Fountain Rd +AC0- MBFS,40.11823,+AC0-75.283085,,,5,,,,
26578,Hickory Rd +ACY- Germantown Pk +AC0- MBNS,40.11808,+AC0-75.284045,,,5,,,,
23440,High School Rd +ACY- Church Rd,40.072502,+AC0-75.123052,,,1,,,,
23560,High School Rd +ACY- Church Rd +AC0- FS,40.072556,+AC0-75.123229,,,1,,,,
529,High School Rd +ACY- Harrison Av,40.071727,+AC0-75.127361,,,1,,,,
23561,High School Rd +ACY- Montgomery Av,40.072065,+AC0-75.12652,,,1,,,,
30239,High St +ACY- Adams St +AC0- FS,40.244301,+AC0-75.638922,,,1,,,,
30250,High St +ACY- Adams St +AC0- FS,40.24407,+AC0-75.638495,,,1,,,,
1591,High St +ACY- Armand Hammer Blvd,40.244082,+AC0-75.613358,,,1,,,,
1598,High St +ACY- Armand Hammer Blvd,40.243938,+AC0-75.613832,,,1,,,,
30233,High St +ACY- Beech St +AC0- FS,40.244007,+AC0-75.615788,,,1,,,,
26897,High St +ACY- Biddle St,39.963437,+AC0-75.607669,,,1,,,,
26915,High St +ACY- Biddle St,39.96333,+AC0-75.607338,,,1,,,,
30234,High St +ACY- Cedar St +AC0- FS,40.243949,+AC0-75.624811,,,1,,,,
30246,High St +ACY- Charlotte St +AC0- FS,40.24518,+AC0-75.64713,,,1,,,,
26899,High St +ACY- Chestnut St,39.96152,+AC0-75.6062,,,1,,,,
31303,High St +ACY- Chestnut St,39.961413,+AC0-75.605845,,,1,,,,
26902,High St +ACY- Church Av,39.94814,+AC0-75.593815,,,1,,,,
30236,High St +ACY- Edgewood St,40.244282,+AC0-75.628678,,,1,,,,
30253,High St +ACY- Edgewood St,40.244103,+AC0-75.628867,,,1,,,,
30241,High St +ACY- Evans St +AC0- FS,40.245182,+AC0-75.646051,,,1,,,,
30247,High St +ACY- Evans St +AC0- FS,40.24496,+AC0-75.64547,,,1,,,,
28880,High St +ACY- Fairview St,40.13766,+AC0-75.521554,,,1,,,,
28947,High St +ACY- Fairview St,40.137464,+AC0-75.521849,,,1,,,,
28948,High St +ACY- Franklin St,40.137876,+AC0-75.518772,,,1,,,,
30240,High St +ACY- Franklin St +AC0- FS,40.245006,+AC0-75.644391,,,1,,,,
30248,High St +ACY- Franklin St +AC0- FS,40.244775,+AC0-75.643833,,,1,,,,
18742,High St +ACY- Gay St,39.960664,+AC0-75.605229,,,1,,,,
31272,High St +ACY- Gay St +AC0- FS,40.138019,+AC0-75.518902,,,1,,,,
26956,High St +ACY- Guinta Ln,39.948167,+AC0-75.593603,,,1,,,,
30244,High St +ACY- Hanover St +AC0- FS,40.245532,+AC0-75.650036,,,1,,,,
26731,High St +ACY- Heritage Dr,40.244384,+AC0-75.601679,,,1,,,,
31417,High St +ACY- Heritage Dr,40.244251,+AC0-75.600944,,,1,,,,
30254,High St +ACY- Keim St +AC0- FS,40.24407,+AC0-75.627219,,,1,,,,
1580,High St +ACY- Lexington Av,39.942458,+AC0-75.591335,,,1,0,,,
29323,High St +ACY- Lexington Av,39.942511,+AC0-75.591713,,,1,,,,
1578,High St +ACY- Linden St,39.95324,+AC0-75.597594,,,1,,,,
18737,High St +ACY- Linden St,39.953178,+AC0-75.597252,,,1,,,,
30238,High St +ACY- Madison St +AC0- FS,40.243799,+AC0-75.634866,,,1,,,,
30251,High St +ACY- Madison St +AC0- FS,40.243648,+AC0-75.634367,,,1,,,,
30243,High St +ACY- Manatawny St +AC0- FS,40.246201,+AC0-75.655197,,,1,,,,
26916,High St +ACY- Marshall St,39.964587,+AC0-75.608286,,,1,,,,
18741,High St +ACY- Miner St,39.958784,+AC0-75.603311,,,1,,,,
31176,High St +ACY- Miner St,39.958881,+AC0-75.603678,,,1,,,,
30252,High St +ACY- Montgomery St,40.24393,+AC0-75.631036,,,1,,,,
30237,High St +ACY- Montgomery St +AC0- FS,40.244054,+AC0-75.631523,,,1,,,,
18738,High St +ACY- Nields St,39.954248,+AC0-75.5984,,,1,,,,
26900,High St +ACY- Nields St,39.954363,+AC0-75.598813,,,1,,,,
26748,High St +ACY- Penn St +AC0- FS,40.245569,+AC0-75.649052,,,1,,,,
30245,High St +ACY- Penn St +AC0- FS,40.245347,+AC0-75.648483,,,1,,,,
26729,High St +ACY- Pleasant View Rd +AC0- FS,40.244961,+AC0-75.597613,,,1,,,,
26778,High St +ACY- Pleasant View Rd +AC0- MBNS,40.244773,+AC0-75.597981,,,1,,,,
18734,High St +ACY- Price St,39.955878,+AC0-75.600482,,,1,,,,
18739,High St +ACY- Price St,39.955941,+AC0-75.600269,,,1,,,,
30235,High St +ACY- Price St +AC0- FS,40.244072,+AC0-75.625962,,,1,,,,
26736,High St +ACY- Roland St,40.243631,+AC0-75.622273,,,1,,,,
31419,High St +ACY- Roland St,40.243647,+AC0-75.623696,,,1,,,,
26901,High St +ACY- Rosedale Av,39.951966,+AC0-75.59621,,,1,,,,
26912,High St +ACY- Rosedale Av,39.951886,+AC0-75.595867,,,1,,,,
31416,High St +ACY- Rosedale Dr,40.243136,+AC0-75.619533,,,1,,,,
26724,High St +ACY- Shaners Trailer Park,40.244155,+AC0-75.578166,,,1,,,,
26783,High St +ACY- Shaners Trailer Park,40.243986,+AC0-75.578035,,,1,,,,
31418,High St +ACY- Shelly Ln,40.244527,+AC0-75.587901,,,1,,,,
26903,High St +ACY- Spruce Av,39.944884,+AC0-75.592556,,,1,,,,
26911,High St +ACY- Spruce Av,39.94443,+AC0-75.592154,,,1,,,,
26732,High St +ACY- Sunnybrook Rd,40.244052,+AC0-75.609302,,,1,,,,
26775,High St +ACY- Sunnybrook Rd,40.243891,+AC0-75.609302,,,1,,,,
28881,High St +ACY- Taylor St,40.137355,+AC0-75.523945,,,1,,,,
28946,High St +ACY- Taylor St,40.137176,+AC0-75.524205,,,1,,,,
18733,High St +ACY- Union St,39.95734,+AC0-75.60208,,,1,,,,
18740,High St +ACY- Union St,39.957278,+AC0-75.601737,,,1,,,,
26914,High St +ACY- Washington St +AC0- FS,39.962501,+AC0-75.60671,,,1,,,,
30249,High St +ACY- Washington St +AC0- FS,40.244493,+AC0-75.641864,,,1,,,,
1593,High St +ACY- York St +AC0- MBFS,40.245752,+AC0-75.65165,,,1,,,,
25194,Highland Av +ACY- 10th St,39.836944,+AC0-75.396161,,,1,,,,
25609,Highland Av +ACY- 10th St,39.836998,+AC0-75.396527,,,1,,,,
25196,Highland Av +ACY- 12th St,39.837953,+AC0-75.39741,,,1,,,,
31559,Highland Av +ACY- 12th St,39.837997,+AC0-75.397705,,,1,,,,
25605,Highland Av +ACY- 15th St,39.839988,+AC0-75.400286,,,1,,,,
20212,Highland Av +ACY- 2nd St,39.830766,+AC0-75.389939,,,1,,,,
20264,Highland Av +ACY- 2nd St,39.830874,+AC0-75.390293,,,1,,,,
2109,Highland Av +ACY- 3rd St,39.831748,+AC0-75.390811,,,1,,,,
31149,Highland Av +ACY- 3rd St,39.831847,+AC0-75.391177,,,1,,,,
24976,Highland Av +ACY- 5th St,39.833444,+AC0-75.392319,,,1,,,,
25027,Highland Av +ACY- 5th St,39.833659,+AC0-75.392779,,,1,,,,
24978,Highland Av +ACY- 7th St,39.835042,+AC0-75.393875,,,1,,,,
25024,Highland Av +ACY- 7th St,39.835096,+AC0-75.394228,,,1,,,,
25197,Highland Av +ACY- Swartz St,39.839202,+AC0-75.398919,,,1,,,,
25606,Highland Av +ACY- Swartz St +AC0- FS,39.839167,+AC0-75.399108,,,1,,,,
18598,Hilltop Rd Station,39.955869,+AC0-75.273273,,,1,,,,
18631,Hilltop Rd Station,39.956002,+AC0-75.272553,,,1,,,,
19679,Hog Island Rd +ACY- UPS Employment +AC0- FS,39.861966,+AC0-75.242247,,,1,,,,
811,Hog Island Rd at UPS Lot,39.858096,+AC0-75.257023,,,1,,,,
21656,Hollow Rd +ACY- Conshohocken State +AC0- FS,40.031165,+AC0-75.262824,,,1,,,,
31210,Hollow Rd +ACY- Conshohocken State Rd,40.031183,+AC0-75.263001,,,1,,,,
22366,Holme Av +ACY- Arthur St ,40.056332,+AC0-75.025839,,,1,,,,
30757,Holme Av +ACY- Arthur St +AC0- FS,40.056644,+AC0-75.02579,,,1,,,,
1123,Holme Av +ACY- Convent Av ,40.056667,+AC0-75.019001,,,1,,,,
23887,Holme Av +ACY- Dean Plz ,40.056891,+AC0-75.011159,,,1,,,,
23335,Holme Av +ACY- Fairfield St,40.058216,+AC0-75.043249,,,1,,,,
23416,Holme Av +ACY- Fairfield St,40.058331,+AC0-75.04274,,,1,,,,
26134,Holme Av +ACY- Galens Rd +AC0- MBNS,40.05696,+AC0-75.032541,,,1,,,,
23340,Holme Av +ACY- Holme Cir,40.05636,+AC0-75.029174,,,1,,,,
22441,Holme Av +ACY- Holme Cir ,40.056642,+AC0-75.028096,,,1,,,,
27762,Holme Av +ACY- Longford St ,40.056632,+AC0-75.022124,,,1,,,,
22367,Holme Av +ACY- Longford St +AC0- FS,40.056364,+AC0-75.021936,,,1,,,,
1112,Holme Av +ACY- Pennypack St ,40.056346,+AC0-75.019346,,,1,,,,
23336,Holme Av +ACY- Revere St,40.057693,+AC0-75.041549,,,1,,,,
23415,Holme Av +ACY- Revere St,40.058031,+AC0-75.041204,,,1,,,,
23337,Holme Av +ACY- Revere St +AC0- MBFS,40.05838,+AC0-75.038517,,,1,,,,
23417,Holme Av +ACY- Roosevelt Blvd,40.058851,+AC0-75.043612,,,1,,,,
23339,Holme Av +ACY- Stamford St,40.056517,+AC0-75.031202,,,1,,,,
23412,Holme Av +ACY- Stamford St,40.056821,+AC0-75.030957,,,1,,,,
25904,Holme Av +ACY- Willits Rd,40.056352,+AC0-75.012936,,,1,,,,
23888,Holme Av +ACY- Willits Rd ,40.056674,+AC0-75.013112,,,1,,,,
25905,Holme Av +ACY- Willits Rd +AC0- MBFS,40.056579,+AC0-75.011445,,,1,,,,
22440,Holme Av +ACY- Willits Rd +ACY- +AC0- FS,40.056676,+AC0-75.013703,,,1,,,,
23338,Holme Av +ACY- Winchester Av,40.0571,+AC0-75.034562,,,1,,,,
23413,Holme Av +ACY- Winchester Av,40.057241,+AC0-75.03403,,,1,,,,
23414,Holme Av +ACY- Winchester Av +AC0- MBFS,40.058649,+AC0-75.038882,,,1,,,,
25907,Holme Av +ACY- Winchester Av +AC0- MBFS,40.056694,+AC0-75.032933,,,1,,,,
24933,Holstein Av +ACY- 74th St,39.903425,+AC0-75.227753,,,1,,,,
29457,Holstein Av +ACY- Bartram Av +AC0- FS,39.895964,+AC0-75.23345,,,1,,,,
31356,Holy Redeemer Hospital,40.109496,+AC0-75.080939,,,1,,,,
27984,Hood Blvd +ACY- Fairhurst Rd,40.172836,+AC0-74.839692,,,1,,,,
31314,Hood Blvd +ACY- New Falls Rd,40.171962,+AC0-74.834286,,,1,,,,
27983,Hood Blvd +ACY- Queen Anne Dr,40.172517,+AC0-74.844018,,,1,,,,
28093,Hood Blvd +ACY- Queen Anne Dr,40.172712,+AC0-74.843709,,,1,,,,
19763,Hook +ACY- Greenhill Rd,39.897544,+AC0-75.271465,,,1,,,,
19764,Hook Rd +ACY- Clifton Av,39.898271,+AC0-75.267522,,,1,,,,
19859,Hook Rd +ACY- Clifton Av,39.898065,+AC0-75.267169,,,1,,,,
19860,Hook Rd +ACY- Greenhill Rd,39.897223,+AC0-75.271608,,,1,,,,
19762,Hook Rd +ACY- Tribbett Av,39.896851,+AC0-75.273839,,,1,,,,
19861,Hook Rd +ACY- Tribbett Av,39.896547,+AC0-75.273981,,,1,,,,
27262,Horizon Blvd +ACY- Renaissance Blvd,40.084982,+AC0-75.338842,,,1,,,,
23066,Horizon Corp Center +AC0- 1,40.137045,+AC0-74.966079,,,1,,,,
23660,Horizon Corp Center +AC0- 1,40.13888,+AC0-74.962705,,,1,,,,
23067,Horizon Corp Center +AC0- 2,40.137216,+AC0-74.963994,,,1,,,,
23661,Horizon Corp Center 2,40.137439,+AC0-74.964005,,,1,,,,
23068,Horizon Corp Center 3,40.138701,+AC0-74.96254,,,1,,,,
23662,Horizon Corp Center 3,40.137116,+AC0-74.96596,,,1,,,,
2322,Horsham Business Center         ,40.168824,+AC0-75.152239,,,1,,,,
28704,Horsham Rd +ACY- Bethlehem Pk,40.246798,+AC0-75.242565,,,1,,,,
30989,Horsham Rd +ACY- Bethlehem Pk,40.246898,+AC0-75.243276,,,1,,,,
15287,Horsham Rd +ACY- North Wales Rd,40.245295,+AC0-75.240185,,,1,,,,
15288,Horsham Rd +ACY- North Wales Rd,40.244848,+AC0-75.239783,,,1,,,,
15349,Huey Av Station,39.947597,+AC0-75.29764,,,1,,,,
15376,Huey Av Station,39.94741,+AC0-75.297688,,,1,,,,
1934,Hughes Park Station,40.081392,+AC0-75.34902,,,2,,,,1
28577,Hulmeville Rd +ACY- Bensalem Blvd,40.139138,+AC0-74.914372,,,1,,,,
29601,Hulmeville Rd +ACY- Bensalem Blvd  ,40.140331,+AC0-74.91357,,,1,,,,
28662,Hulmeville Rd +ACY- Bensalem Blvd +AC0- FS,40.139174,+AC0-74.914597,,,1,,,,
30705,Hulmeville Rd +ACY- Bensalem Blvd +AC0- MBFS,40.140214,+AC0-74.913405,,,1,,,,
28667,Hulmeville Rd +ACY- Bristol Rd,40.130744,+AC0-74.922293,,,1,,,,
28229,Hulmeville Rd +ACY- Brookwood Dr,40.099638,+AC0-74.94256,,,1,,,,
28231,Hulmeville Rd +ACY- Byberry Rd,40.108487,+AC0-74.936783,,,1,,,,
28246,Hulmeville Rd +ACY- Byberry Rd +AC0- FS,40.108355,+AC0-74.937104,,,1,,,,
28574,Hulmeville Rd +ACY- Florence Rd +AC0- FS,40.133954,+AC0-74.919216,,,1,,,,
28665,Hulmeville Rd +ACY- Florence Rd Ln,40.134017,+AC0-74.919429,,,1,,,,
28230,Hulmeville Rd +ACY- Park Av,40.104989,+AC0-74.939056,,,1,,,,
28247,Hulmeville Rd +ACY- Park Av,40.105266,+AC0-74.939125,,,1,,,,
1772,Hulmeville Rd +ACY- Street Rd,40.09654,+AC0-74.944604,,,1,,,,
1773,Hulmeville Rd +ACY- Street Rd +AC0- MBNS,40.097066,+AC0-74.944518,,,1,,,,
27462,Hunting Park Av +ACY- 15th St,40.017284,+AC0-75.151041,,,1,,,,
23268,Hunting Park Av +ACY- 16th St,40.016884,+AC0-75.15161,,,1,,,,
27463,Hunting Park Av +ACY- 17th St,40.015357,+AC0-75.155186,,,1,,,,
23267,Hunting Park Av +ACY- 17th St ,40.015161,+AC0-75.155328,,,1,,,,
23266,Hunting Park Av +ACY- 18th St,40.014441,+AC0-75.156856,,,1,,,,
8709,Hunting Park Av +ACY- 19th St,40.013544,+AC0-75.158809,,,1,,,,
23270,Hunting Park Av +ACY- 19th St,40.013743,+AC0-75.158631,,,1,,,,
22403,Hunting Park Av +ACY- 20th St,40.01254,+AC0-75.161023,,,1,,,,
23265,Hunting Park Av +ACY- 21st St,40.011563,+AC0-75.163119,,,1,,,,
8712,Hunting Park Av +ACY- 22nd St,40.010897,+AC0-75.164575,,,1,,,,
22401,Hunting Park Av +ACY- 24th St,40.009235,+AC0-75.16815,,,1,,,,
16538,Hunting Park Av +ACY- 29th St,40.005968,+AC0-75.176742,,,1,,,,
23272,Hunting Park Av +ACY- Blabon St,40.011777,+AC0-75.162952,,,1,,,,
23271,Hunting Park Av +ACY- Blaine St,40.012754,+AC0-75.160845,,,1,,,,
15231,Hunting Park Av +ACY- Broad St,40.016959,+AC0-75.149281,,,1,,,,
22405,Hunting Park Av +ACY- Broad St,40.017817,+AC0-75.149574,,,1,,,,
23050,Hunting Park Av +ACY- Clarrisa St,40.014798,+AC0-75.156571,,,1,,,,
18321,Hunting Park Av +ACY- Fox St,40.008065,+AC0-75.172102,,,1,,,,
268,Hunting Park Av +ACY- Fox St +AC0- FS,40.007904,+AC0-75.171925,,,1,,,,
22404,Hunting Park Av +ACY- Germantown Av,40.015774,+AC0-75.154014,,,1,,,,
23049,Hunting Park Av +ACY- Germantown Av,40.016032,+AC0-75.153741,,,1,,,,
17643,Hunting Park Av +ACY- H St ,40.01184,+AC0-75.109909,,,1,,,,
17900,Hunting Park Av +ACY- H St ,40.011743,+AC0-75.110134,,,1,,,,
16537,Hunting Park Av +ACY- Henry Av +AC0- FS,40.004963,+AC0-75.178589,,,1,,,,
17642,Hunting Park Av +ACY- I St,40.011594,+AC0-75.10796,,,1,,,,
17901,Hunting Park Av +ACY- I St ,40.011488,+AC0-75.108173,,,1,,,,
17641,Hunting Park Av +ACY- J St ,40.011331,+AC0-75.105999,,,1,,,,
17902,Hunting Park Av +ACY- J St ,40.011233,+AC0-75.106224,,,1,,,,
17640,Hunting Park Av +ACY- K St ,40.011085,+AC0-75.104086,,,1,,,,
17903,Hunting Park Av +ACY- K St ,40.010987,+AC0-75.104311,,,1,,,,
17639,Hunting Park Av +ACY- L St ,40.01083,+AC0-75.102137,,,1,,,,
17904,Hunting Park Av +ACY- L St ,40.010732,+AC0-75.102362,,,1,,,,
21198,Hunting Park Av +ACY- Pacific St,40.010159,+AC0-75.166161,,,1,,,,
48,Hunting Park Av +ACY- Pulaski Av,40.013935,+AC0-75.157992,,,1,,,,
23273,Hunting Park Av +ACY- Schuyler St,40.011137,+AC0-75.164208,,,1,,,,
18272,Hunting Park Av +ACY- Stokely St,40.008516,+AC0-75.170221,,,1,,,,
22400,Hunting Park Av +ACY- Stokely St,40.008338,+AC0-75.170482,,,1,,,,
22397,Hunting Park Av +ACY- Westmoreland St,40.007106,+AC0-75.174516,,,1,,,,
18218,Hunting Park Av +ACY- Wissahickon Av,40.010035,+AC0-75.166717,,,1,,,,
1274,Hunting Park Station,40.016897,+AC0-75.14953,,,1,,,1,
18331,Hunting Pk Av +ACY- Westmoreland St +AC0- FS,40.007053,+AC0-75.174883,,,1,,,,
25499,Huntingdon Pk +ACY- Albidale Dr,40.15235,+AC0-75.053754,,,1,,,,
25527,Huntingdon Pk +ACY- Albidale Dr,40.152502,+AC0-75.053741,,,1,,,,
25498,Huntingdon Pk +ACY- Alden Rd,40.130765,+AC0-75.061811,,,1,,,,
25529,Huntingdon Pk +ACY- Alden Rd,40.130881,+AC0-75.06194,,,1,,,,
23715,Huntingdon Pk +ACY- Alnwick Rd,40.133398,+AC0-75.061963,,,1,,,,
23746,Huntingdon Pk +ACY- Arthur Av,40.093471,+AC0-75.09279,,,1,,,,
31431,Huntingdon Pk +ACY- Barn Swallow La +AC0- FS,40.156258,+AC0-75.050133,,,1,,,,
23714,Huntingdon Pk +ACY- Barnswallow Ln,40.156205,+AC0-75.050323,,,1,,,,
23542,Huntingdon Pk +ACY- Berkley Av +AC0- FS,40.086735,+AC0-75.09365,,,1,,,,
23458,Huntingdon Pk +ACY- Berkley Av +AC0- NS,40.08653,+AC0-75.093793,,,1,,,,
1116,Huntingdon Pk +ACY- Bethayres Station,40.116539,+AC0-75.068619,,,1,,,,
23640,Huntingdon Pk +ACY- Buck Rd,40.128436,+AC0-75.062107,,,1,,,,
23716,Huntingdon Pk +ACY- Buck Rd +AC0- FS,40.127812,+AC0-75.062323,,,1,,,,
23534,Huntingdon Pk +ACY- Burholme Av,40.077958,+AC0-75.086037,,,1,,,,
23467,Huntingdon Pk +ACY- Burholme Av +AC0- MBNS,40.078102,+AC0-75.086368,,,1,,,,
23675,Huntingdon Pk +ACY- Byberry Rd +AC0- FS,40.149301,+AC0-75.057855,,,1,,,,
23688,Huntingdon Pk +ACY- Byberry Rd +AC0- MBFS,40.148919,+AC0-75.058532,,,1,,,,
25528,Huntingdon Pk +ACY- Cathedral Rd,40.134951,+AC0-75.061896,,,1,,,,
23462,Huntingdon Pk +ACY- Central Av,40.082606,+AC0-75.091575,,,1,,,,
23539,Huntingdon Pk +ACY- Central Av,40.082587,+AC0-75.091386,,,1,,,,
23634,Huntingdon Pk +ACY- Chestnut St,40.11818,+AC0-75.068042,,,1,,,,
23717,Huntingdon Pk +ACY- Chestnut St,40.118359,+AC0-75.068231,,,1,,,,
23648,Huntingdon Pk +ACY- College Dr,40.134835,+AC0-75.061766,,,1,,,,
23690,Huntingdon Pk +ACY- Fettersmill Rd,40.124779,+AC0-75.06312,,,1,,,,
23466,Huntingdon Pk +ACY- Fillmore St,40.078666,+AC0-75.087016,,,1,,,,
23465,Huntingdon Pk +ACY- Fox St,40.079356,+AC0-75.087805,,,1,,,,
23740,Huntingdon Pk +ACY- Holy Redeemer Hos +AC0- 1,40.10905,+AC0-75.080941,,,1,,,,
23741,Huntingdon Pk +ACY- Holy Redeemer Hosp +AC0- 2,40.108482,+AC0-75.082222,,,1,,,,
1117,Huntingdon Pk +ACY- Holy Redeemer Hosp +AC0- FS,40.10896,+AC0-75.080645,,,1,,,,
23627,Huntingdon Pk +ACY- Hoyt Rd,40.101222,+AC0-75.087452,,,1,,,,
23536,Huntingdon Pk +ACY- Jarrett Av,40.080456,+AC0-75.088876,,,1,,,,
23744,Huntingdon Pk +ACY- King Rd,40.101356,+AC0-75.087463,,,1,,,,
23626,Huntingdon Pk +ACY- Linton Rd,40.097599,+AC0-75.09109,,,1,,,,
22402,Huntingdon Pk +ACY- Meadowbrook Dr,40.111615,+AC0-75.075958,,,1,,,,
22410,Huntingdon Pk +ACY- Meadowbrook Dr,40.111419,+AC0-75.075876,,,1,,,,
23631,Huntingdon Pk +ACY- Meadowbrook Dr,40.108809,+AC0-75.081096,,,1,,,,
23628,Huntingdon Pk +ACY- Meetinghouse Rd,40.103154,+AC0-75.085845,,,1,,,,
23743,Huntingdon Pk +ACY- Meetinghouse Rd,40.10328,+AC0-75.085916,,,1,,,,
23456,Huntingdon Pk +ACY- Montgomery Av,40.088565,+AC0-75.093878,,,1,,,,
23544,Huntingdon Pk +ACY- Montgomery Av,40.088449,+AC0-75.093725,,,1,,,,
23629,Huntingdon Pk +ACY- Moredon Rd,40.105811,+AC0-75.084696,,,1,,,,
23742,Huntingdon Pk +ACY- Moredon Rd,40.106026,+AC0-75.084849,,,1,,,,
23630,Huntingdon Pk +ACY- Moredon Rd +AC0- MBFS,40.106764,+AC0-75.083923,,,1,,,,
23633,Huntingdon Pk +ACY- Moreland Rd,40.114255,+AC0-75.072074,,,1,,,,
31660,Huntingdon Pk +ACY- Moreland Rd,40.113988,+AC0-75.072135,,,1,0,,,
23691,Huntingdon Pk +ACY- Old Welsh Rd,40.119642,+AC0-75.067431,,,1,,,,
23463,Huntingdon Pk +ACY- Park Av,40.08197,+AC0-75.090845,,,1,,,,
23543,Huntingdon Pk +ACY- Pasadena Av +AC0- FS,40.087288,+AC0-75.093659,,,1,,,,
23540,Huntingdon Pk +ACY- Penn Av,40.083581,+AC0-75.092564,,,1,,,,
23461,Huntingdon Pk +ACY- Penn Av +AC0- FS,40.08342,+AC0-75.092565,,,1,,,,
23638,Huntingdon Pk +ACY- Philmont Av +AC0- FS,40.119525,+AC0-75.067195,,,1,,,,
23639,Huntingdon Pk +ACY- Red Lion Rd,40.125091,+AC0-75.06287,,,1,,,,
23621,Huntingdon Pk +ACY- Robbins Av,40.079713,+AC0-75.08804,,,1,,,,
23622,Huntingdon Pk +ACY- Rockledge Av,40.090162,+AC0-75.093527,,,1,,,,
